id,label,code,source
12CBED2E8DABE385,Other Vincent infections,A691,SpecV2021SR40
1DC68330246F0472,Lyme disease,A692,SpecV2021SR40
BA0DA9CACCC3F695,Other specified spirochaetal infections,A698,SpecV2021SR40
3833DEA4FDD7F4E6,"Spirochaetal infection, unspecified",A699,SpecV2021SR40
E6D5A741D68A667E,Chlamydia psittaci infection,A70,SpecV2021SR40
84AE343B93294CAE,Trachoma,A71,SpecV2021SR40
772C7CC79DB21D63,Initial stage of trachoma,A710,SpecV2021SR40
030B723333AA79E0,Active stage of trachoma,A711,SpecV2021SR40
8185101275E77C28,"Trachoma, unspecified",A719,SpecV2021SR40
FDE16F2F18D187C6,Other diseases caused by chlamydiae,A74,SpecV2021SR40
79A01C24F21DDB17,Chlamydial conjunctivitis,A740,SpecV2021SR40
8A8B5843DAD64969,Other chlamydial diseases,A748,SpecV2021SR40
32EA080B0D1ADD81,"Chlamydial infection, unspecified",A749,SpecV2021SR40
E1FE701A83905262,Typhus fever,A75,SpecV2021SR40
F74D0CE558299425,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,A750,SpecV2021SR40
FF081C579029C421,Recrudescent typhus [Brill disease],A751,SpecV2021SR40
0EB1ACF5BF1F6E90,Typhus fever due to Rickettsia typhi,A752,SpecV2021SR40
27CF450DF970E6BF,Typhus fever due to Rickettsia tsutsugamushi,A753,SpecV2021SR40
A0A779526C1CFFB6,"Typhus fever, unspecified",A759,SpecV2021SR40
29B3029EC9D2937D,Spotted fever [tick-borne rickettsioses],A77,SpecV2021SR40
CEF029A578B48E3F,Spotted fever due to Rickettsia rickettsii,A770,SpecV2021SR40
17E09C93DF476F6F,Spotted fever due to Rickettsia conorii,A771,SpecV2021SR40
44E7014765607849,Spotted fever due to Rickettsia sibirica,A772,SpecV2021SR40
4E3AD84436BDF6C0,Spotted fever due to Rickettsia australis,A773,SpecV2021SR40
3CFE86E4C3736610,Other spotted fevers,A778,SpecV2021SR40
536C971385CB5620,"Spotted fever, unspecified",A779,SpecV2021SR40
2ACE89F718EC4C27,Q fever,A78,SpecV2021SR40
F640C48BF6AD15B5,Other rickettsioses,A79,SpecV2021SR40
CD6C79CAC8D83CB0,Trench fever,A790,SpecV2021SR40
AB9995CA91E593BA,Rickettsialpox due to Rickettsia akari,A791,SpecV2021SR40
6B080C99B62C0C01,Other specified rickettsioses,A798,SpecV2021SR40
C3A117303FFD4E81,"Rickettsiosis, unspecified",A799,SpecV2021SR40
5C0635416A3FC261,Acute poliomyelitis,A80,SpecV2021SR40
860D0B255532FFC0,"Acute paralytic poliomyelitis, vaccine-associated",A800,SpecV2021SR40
D9146982C355DCD0,"Acute paralytic poliomyelitis, wild virus, imported",A801,SpecV2021SR40
A690191F482486FD,"Acute paralytic poliomyelitis, wild virus, indigenous",A802,SpecV2021SR40
34EE39B892D862D5,"Acute paralytic poliomyelitis, other and unspecified",A803,SpecV2021SR40
CBD24B7C8BBAA2AA,Acute nonparalytic poliomyelitis,A804,SpecV2021SR40
47CF357C1E35C5CD,"Acute poliomyelitis, unspecified",A809,SpecV2021SR40
148ADD4D83E17C18,Atypical virus infections of central nervous system,A81,SpecV2021SR40
D7CB23E4288795C1,Creutzfeldt-Jakob disease,A810,SpecV2021SR40
9F955B1A33D801EB,Subacute sclerosing panencephalitis,A811,SpecV2021SR40
368689B9066D022D,Progressive multifocal leukoencephalopathy,A812,SpecV2021SR40
1D1C0F15942011C5,Other atypical virus infections of central nervous system,A818,SpecV2021SR40
22097EB740C32DBD,"Atypical virus infection of central nervous system, unspecified",A819,SpecV2021SR40
5831C12F755973CE,Rabies,A82,SpecV2021SR40
33A6D59F76254FC9,Sylvatic rabies,A820,SpecV2021SR40
7974C3E47491A415,Urban rabies,A821,SpecV2021SR40
CD3191CD7E5EA813,"Rabies, unspecified",A829,SpecV2021SR40
7C9554BCCCD26DBD,Mosquito-borne viral encephalitis,A83,SpecV2021SR40
81FAADE14E384016,Japanese encephalitis,A830,SpecV2021SR40
F3D9495BC0F95530,Western equine encephalitis,A831,SpecV2021SR40
6E513248BD4C7E1B,Eastern equine encephalitis,A832,SpecV2021SR40
BDF70EFDF021D372,St Louis encephalitis,A833,SpecV2021SR40
CD7E9C021ACA87E6,Australian encephalitis,A834,SpecV2021SR40
C3E1F7A0262C5F18,California encephalitis,A835,SpecV2021SR40
637992947153743F,Rocio virus disease,A836,SpecV2021SR40
2D61D9F4212C488C,Other mosquito-borne viral encephalitis,A838,SpecV2021SR40
FCC8EEE3755B4EB5,"Mosquito-borne viral encephalitis, unspecified",A839,SpecV2021SR40
BC8FFF2153C66317,Tick-borne viral encephalitis,A84,SpecV2021SR40
5C5112165CB7E9A2,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],A840,SpecV2021SR40
29936138E3CA8065,Central European tick-borne encephalitis,A841,SpecV2021SR40
6C058AC749478028,Other tick-borne viral encephalitis,A848,SpecV2021SR40
693639A70391B9E9,"Tick-borne viral encephalitis, unspecified",A849,SpecV2021SR40
6AB90DAA83D92911,"Other viral encephalitis, not elsewhere classified",A85,SpecV2021SR40
C22EE0E04BEB8C87,Enteroviral encephalitis,A850,SpecV2021SR40
1E85B9587FC11A51,Adenoviral encephalitis,A851,SpecV2021SR40
7635FACFEBA3C2C7,"Arthropod-borne viral encephalitis, unspecified",A852,SpecV2021SR40
C887AF1582C2B93A,Other specified viral encephalitis,A858,SpecV2021SR40
8D43F73258EB2EF7,Unspecified viral encephalitis,A86,SpecV2021SR40
B3E3F8BAD83A7ECA,Viral meningitis,A87,SpecV2021SR40
028FDEF4B02D3526,Enteroviral meningitis,A870,SpecV2021SR40
BF55BE1EA9B1AA4E,Adenoviral meningitis,A871,SpecV2021SR40
2C29731E131C2760,Lymphocytic choriomeningitis,A872,SpecV2021SR40
2DBBCD11F245C2D5,Other viral meningitis,A878,SpecV2021SR40
B7489BBE29FE6EDA,"Viral meningitis, unspecified",A879,SpecV2021SR40
5F606F2B858DE9FC,"Other viral infections of central nervous system, not elsewhere classified",A88,SpecV2021SR40
FCAC251260868661,Enteroviral exanthematous fever [Boston exanthem],A880,SpecV2021SR40
D2F58FE6CDE7FE6E,Epidemic vertigo,A881,SpecV2021SR40
C1A1D03A96BFC551,Other specified viral infections of central nervous system,A888,SpecV2021SR40
F27F33E9B9578ED5,Unspecified viral infection of central nervous system,A89,SpecV2021SR40
B391AEF7C5D9FAB6,Other mosquito-borne viral fevers,A92,SpecV2021SR40
BDA63F3E47609CAA,Chikungunya virus disease,A920,SpecV2021SR40
0D26D45687DDD589,O'nyong-nyong fever,A921,SpecV2021SR40
582D8B794D882CC4,Venezuelan equine fever,A922,SpecV2021SR40
DD6F52DD889422A7,West Nile virus infection,A923,SpecV2021SR40
E0834E995364ACA6,Rift Valley fever,A924,SpecV2021SR40
5A8D8A01A529D370,Zika virus disease,A925,SpecV2021SR40
B7A8D1C7DA6821F0,Other specified mosquito-borne viral fevers,A928,SpecV2021SR40
82D4C5C1E75ADBC0,"Mosquito-borne viral fever, unspecified",A929,SpecV2021SR40
90EA775B00CE2FC3,"Other arthropod-borne viral fevers, not elsewhere classified",A93,SpecV2021SR40
106B2C2E982DDA1C,Oropouche virus disease,A930,SpecV2021SR40
352211763257E781,Sandfly fever,A931,SpecV2021SR40
6CCAFC825D8A9327,Colorado tick fever,A932,SpecV2021SR40
E27D87B884BF6B91,Other specified arthropod-borne viral fevers,A938,SpecV2021SR40
E2BD1E14B5353BCF,Unspecified arthropod-borne viral fever,A94,SpecV2021SR40
9703CFD6710D62B2,Yellow fever,A95,SpecV2021SR40
C6A6FDE526F894BA,Sylvatic yellow fever,A950,SpecV2021SR40
615232B6D63A388A,Urban yellow fever,A951,SpecV2021SR40
AE45BD923708D291,"Yellow fever, unspecified",A959,SpecV2021SR40
084BE22C94C532EA,Arenaviral haemorrhagic fever,A96,SpecV2021SR40
1A30B19578E95B9F,Junin haemorrhagic fever,A960,SpecV2021SR40
F7B5E1099E2B521A,Machupo haemorrhagic fever,A961,SpecV2021SR40
24BD30E8225F4F53,Lassa fever,A962,SpecV2021SR40
64F93936066803C3,Other arenaviral haemorrhagic fevers,A968,SpecV2021SR40
E31DB11B253AE298,"Arenaviral haemorrhagic fever, unspecified",A969,SpecV2021SR40
0C85813B80E9A6FA,Dengue,A97,SpecV2021SR40
26D6379026018A1C,Dengue without warning signs,A970,SpecV2021SR40
BD8DB3BCB5A3DC2E,Dengue with warning signs,A971,SpecV2021SR40
36E0165B9CC2F3DD,Severe Dengue,A972,SpecV2021SR40
271955840629A9B7,"Dengue, unspecified",A979,SpecV2021SR40
E916FB100CA2D275,"Other viral haemorrhagic fevers, not elsewhere classified",A98,SpecV2021SR40
FEA3ED03ADF96D39,Crimean-Congo haemorrhagic fever,A980,SpecV2021SR40
3DC94D4285E177F5,Omsk haemorrhagic fever,A981,SpecV2021SR40
A5C4C71DA4649F0F,Kyasanur Forest disease,A982,SpecV2021SR40
4085DD61956D3F23,Marburg virus disease,A983,SpecV2021SR40
E9990ED249BD647C,Ebola virus disease,A984,SpecV2021SR40
7A80E2BB5C46C72F,Haemorrhagic fever with renal syndrome,A985,SpecV2021SR40
53EA335DB4B3F095,Other specified viral haemorrhagic fevers,A988,SpecV2021SR40
B42A4A2EC841FDC8,Unspecified viral haemorrhagic fever,A99,SpecV2021SR40
CB4A9F01680DB9A1,Herpesviral [herpes simplex] infections,B00,SpecV2021SR40
1CCF54BDCEEDF98E,Eczema herpeticum,B000,SpecV2021SR40
ECA2BD4154207974,Herpesviral vesicular dermatitis,B001,SpecV2021SR40
306185A31AADA419,Herpesviral gingivostomatitis and pharyngotonsillitis,B002,SpecV2021SR40
9DE8515A4ABB0097,Herpesviral meningitis,B003,SpecV2021SR40
DCBCE23ED14B35B3,Herpesviral encephalitis,B004,SpecV2021SR40
D6FA1CD87765D90D,Herpesviral ocular disease,B005,SpecV2021SR40
79077E71FA907E67,Disseminated herpesviral disease,B007,SpecV2021SR40
82D9D6660125B85A,Other forms of herpesviral infection,B008,SpecV2021SR40
1B045C5D94AE01AE,"Herpesviral infection, unspecified",B009,SpecV2021SR40
A8BE6FC8B629C1C0,Varicella [chickenpox],B01,SpecV2021SR40
B7739B66937AE007,Varicella meningitis,B010,SpecV2021SR40
C1B8AC9D850F9A78,Varicella encephalitis,B011,SpecV2021SR40
43D9F500DED792EC,Varicella pneumonia,B012,SpecV2021SR40
3CE4089192A74972,Varicella with other complications,B018,SpecV2021SR40
C1498D0AE3BD74AF,Varicella without complication,B019,SpecV2021SR40
B95DEED8EE60EC55,Zoster [herpes zoster],B02,SpecV2021SR40
B1060F1972C51DB6,Zoster encephalitis,B020,SpecV2021SR40
6A7D3F5A42CE38AF,Zoster meningitis,B021,SpecV2021SR40
F51E1D51762D8DBF,Zoster with other nervous system involvement,B022,SpecV2021SR40
700425EF62E1CEBE,Zoster ocular disease,B023,SpecV2021SR40
88540F2780AE2639,Disseminated zoster,B027,SpecV2021SR40
A94640D13FD65BB7,Zoster with other complications,B028,SpecV2021SR40
C9EFFF35559D74E5,Zoster without complication,B029,SpecV2021SR40
AF7D1745A6E78CEC,Smallpox,B03,SpecV2021SR40
53552A515236CF0B,Monkeypox,B04,SpecV2021SR40
30C4DFD02146D1E8,Measles,B05,SpecV2021SR40
6E749E9B0F08BB7B,Measles complicated by encephalitis,B050,SpecV2021SR40
DA7B96B973F5EE6D,Measles complicated by meningitis,B051,SpecV2021SR40
4D773805A7D62B4E,Measles complicated by pneumonia,B052,SpecV2021SR40
5EFC641A88715DEC,Measles complicated by otitis media,B053,SpecV2021SR40
1538F13AD7748862,Measles with intestinal complications,B054,SpecV2021SR40
E7F153F3FA548523,Measles with other complications,B058,SpecV2021SR40
A56F801C7C708C1C,Measles without complication,B059,SpecV2021SR40
73B55A622161B587,Rubella [German measles],B06,SpecV2021SR40
CA9645D02A83EBA0,Rubella with neurological complications,B060,SpecV2021SR40
3180AC563297FEFB,Rubella with other complications,B068,SpecV2021SR40
2EF98C112425D20F,Rubella without complication,B069,SpecV2021SR40
ED5964B8FE40D20B,Viral warts,B07,SpecV2021SR40
F17B147876C02B6A,"Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified",B08,SpecV2021SR40
02027B2CE41F7475,Other orthopoxvirus infections,B080,SpecV2021SR40
41E9F669FB53BDDE,Molluscum contagiosum,B081,SpecV2021SR40
14630AF0D22C402D,Exanthema subitum [sixth disease],B082,SpecV2021SR40
C407CE3CAC9515B4,Erythema infectiosum [fifth disease],B083,SpecV2021SR40
111FE84E8585B96B,Enteroviral vesicular stomatitis with exanthem,B084,SpecV2021SR40
C3953B3D1ACC3E6A,Enteroviral vesicular pharyngitis,B085,SpecV2021SR40
8261890DD0816F23,Other specified viral infections characterized by skin and mucous membrane lesions,B088,SpecV2021SR40
74FFADB2C5014ED4,Unspecified viral infection characterized by skin and mucous membrane lesions,B09,SpecV2021SR40
590039195C06AD99,Acute hepatitis A,B15,SpecV2021SR40
978A871EC63FC213,Hepatitis A with hepatic coma,B150,SpecV2021SR40
B190A18F359D0198,Hepatitis A without hepatic coma,B159,SpecV2021SR40
CF0D869194FAA3B8,Acute hepatitis B,B16,SpecV2021SR40
F30AA0277ED88B36,Acute hepatitis B with delta-agent (coinfection) with hepatic coma,B160,SpecV2021SR40
F4A288E689DB875B,Acute hepatitis B with delta-agent (coinfection) without hepatic coma,B161,SpecV2021SR40
E2046BA7BE0E1E55,Acute hepatitis B without delta-agent with hepatic coma,B162,SpecV2021SR40
6EDC95E482865713,Acute hepatitis B without delta-agent and without hepatic coma,B169,SpecV2021SR40
E8BC0CC0A37937C7,Other acute viral hepatitis,B17,SpecV2021SR40
5B623FD63C1BEAC8,Acute delta-(super)infection in chronic hepatitis B,B170,SpecV2021SR40
E16923B5913DBE41,Acute hepatitis C,B171,SpecV2021SR40
F50551BCF085742E,Acute hepatitis E,B172,SpecV2021SR40
2590FCCED7EF94C5,Other specified acute viral hepatitis,B178,SpecV2021SR40
2AB1CD2858D2B8EC,"Acute viral hepatitis, unspecified",B179,SpecV2021SR40
8256FAC96489FE6C,Chronic viral hepatitis,B18,SpecV2021SR40
CCCE399476351CCD,Chronic viral hepatitis B with delta-agent,B180,SpecV2021SR40
F7034A319000CEB8,"Chronic viral hepatitis B with delta-agen, immune-tolerant phase",B1800,SpecV2021SR40
0FE742DA6A617D63,"Chronic viral hepatitis B with delta-agen, other and unspecified phase",B1809,SpecV2021SR40
D039E8A3DBD56E3B,Chronic viral hepatitis B without delta-agent,B181,SpecV2021SR40
64C0A6B93762DA48,"Chronic viral hepatitis B without delta-agent, immune-tolerant phase",B1810,SpecV2021SR40
C79BFC16AA59AC32,"Chronic viral hepatitis B without delta-agent, other and unspecified phase",B1819,SpecV2021SR40
CF2574007627D296,Chronic viral hepatitis C,B182,SpecV2021SR40
4CCD79046C8A613D,Other chronic viral hepatitis,B188,SpecV2021SR40
F6119A76F254ED1F,"Chronic viral hepatitis, unspecified",B189,SpecV2021SR40
021917D452ABE0AD,Unspecified viral hepatitis,B19,SpecV2021SR40
210EC5F3A125B364,Unspecified viral hepatitis with hepatic coma,B190,SpecV2021SR40
C42C9D7748123D62,Unspecified viral hepatitis without hepatic coma,B199,SpecV2021SR40
37DE900A98669C88,Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases,B20,SpecV2021SR40
49A76F56E5BF5A22,HIV disease resulting in mycobacterial infection,B200,SpecV2021SR40
A2CBFD9C81D1C86C,HIV disease resulting in other bacterial infections,B201,SpecV2021SR40
84757CBE12C0CCF7,HIV disease resulting in cytomegaloviral disease,B202,SpecV2021SR40
9B3E4CBE86588827,HIV disease resulting in other viral infections,B203,SpecV2021SR40
743072283C7791A7,HIV disease resulting in candidiasis,B204,SpecV2021SR40
156712FFD423BABA,HIV disease resulting in other mycoses,B205,SpecV2021SR40
060142726C338C47,HIV disease resulting in Pneumocystis jirovecii pneumonia,B206,SpecV2021SR40
ED25AD77B154F5BE,HIV disease resulting in multiple infections,B207,SpecV2021SR40
F3BBFC1602CCDBA2,HIV disease resulting in other infectious and parasitic diseases,B208,SpecV2021SR40
6979FDB684D281A2,HIV disease resulting in unspecified infectious or parasitic disease,B209,SpecV2021SR40
512FEFCE8E24FBEA,Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms,B21,SpecV2021SR40
7B2079515DA822BA,HIV disease resulting in Kaposi sarcoma,B210,SpecV2021SR40
9BE6279BFFB9B82C,HIV disease resulting in Burkitt lymphoma,B211,SpecV2021SR40
543187D948C6B485,HIV disease resulting in other types of non-Hodgkin lymphoma,B212,SpecV2021SR40
AEC82BEB86B3EEEA,"HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue",B213,SpecV2021SR40
17DE30EB342C943C,HIV disease resulting in multiple malignant neoplasms,B217,SpecV2021SR40
F0691B5D731C221D,HIV disease resulting in other malignant neoplasms,B218,SpecV2021SR40
6AA41BDB35C0D9D5,HIV disease resulting in unspecified malignant neoplasm,B219,SpecV2021SR40
6FEB11BFD31EDC01,Human immunodeficiency virus [HIV] disease resulting in other specified diseases,B22,SpecV2021SR40
9C92DD9FCB6B65A5,HIV disease resulting in encephalopathy,B220,SpecV2021SR40
69BADC21EE8ADFF9,HIV disease resulting in lymphoid interstitial pneumonitis,B221,SpecV2021SR40
007C96491133B733,HIV disease resulting in wasting syndrome,B222,SpecV2021SR40
DA9C02385FF32D2F,HIV disease resulting in multiple diseases classified elsewhere,B227,SpecV2021SR40
C42BE1DFF9709A6C,Human immunodeficiency virus [HIV] disease resulting in other conditions,B23,SpecV2021SR40
5CBF1AD14E1ED294,Acute HIV infection syndrome,B230,SpecV2021SR40
46F914414A52A139,HIV disease resulting in (persistent) generalized lymphadenopathy,B231,SpecV2021SR40
87DC73F133B08FBE,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",B232,SpecV2021SR40
7D58CA1D83536D58,HIV disease resulting in other specified conditions,B238,SpecV2021SR40
728D06DDB6304789,Unspecified human immunodeficiency virus [HIV] disease,B24,SpecV2021SR40
693DC4C3D453CBC5,Cytomegaloviral disease,B25,SpecV2021SR40
C05BC1FE48E043AA,Cytomegaloviral pneumonitis,B250,SpecV2021SR40
10681B1EFF729F97,Cytomegaloviral hepatitis,B251,SpecV2021SR40
DD491C34BB084675,Cytomegaloviral pancreatitis,B252,SpecV2021SR40
A2FBB70155E69ACC,Other cytomegaloviral diseases,B258,SpecV2021SR40
A4BAFD1E5CA06CD7,"Cytomegaloviral disease, unspecified",B259,SpecV2021SR40
B5F823E7FF64CA59,Mumps,B26,SpecV2021SR40
B712F3BF1785E280,Mumps orchitis,B260,SpecV2021SR40
8E6BACB062DDF06E,Mumps meningitis,B261,SpecV2021SR40
2E64BB7EB6A36261,Mumps encephalitis,B262,SpecV2021SR40
7B7BCB98D69CAE0F,Mumps pancreatitis,B263,SpecV2021SR40
3807143297B78A6C,Mumps with other complications,B268,SpecV2021SR40
269CE7EBB50E7EA3,Mumps without complication,B269,SpecV2021SR40
55F8E7F42FA2FE24,Infectious mononucleosis,B27,SpecV2021SR40
929363FF92C181E3,Gammaherpesviral mononucleosis,B270,SpecV2021SR40
B054C1461C6857EC,Cytomegaloviral mononucleosis,B271,SpecV2021SR40
3B17FC05996116A2,Other infectious mononucleosis,B278,SpecV2021SR40
EC4C92C2FB47ED5F,"Infectious mononucleosis, unspecified",B279,SpecV2021SR40
68397651FABB448D,Viral conjunctivitis,B30,SpecV2021SR40
7367CC54DCA16014,Keratoconjunctivitis due to adenovirus,B300,SpecV2021SR40
51D59E770618F87F,Conjunctivitis due to adenovirus,B301,SpecV2021SR40
F2FDC263FA8500E9,Viral pharyngoconjunctivitis,B302,SpecV2021SR40
20C396BDA9730C13,Acute epidemic haemorrhagic conjunctivitis (enteroviral),B303,SpecV2021SR40
212663B04A1F02F4,Other viral conjunctivitis,B308,SpecV2021SR40
348974E40F4E23B5,"Viral conjunctivitis, unspecified",B309,SpecV2021SR40
819B41109B667CC5,"Other viral diseases, not elsewhere classified",B33,SpecV2021SR40
55B731DB994755EC,Epidemic myalgia,B330,SpecV2021SR40
FA42E2B93DBA3C2A,Ross River disease,B331,SpecV2021SR40
A640E70EAE9BA742,Viral carditis,B332,SpecV2021SR40
84606F318B55682B,"Retrovirus infections, not elsewhere classified",B333,SpecV2021SR40
32725D96B53455F6,Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS],B334,SpecV2021SR40
2CA1A20450C5F28C,Other specified viral diseases,B338,SpecV2021SR40
FE55ED0D1301F1AE,Viral infection of unspecified site,B34,SpecV2021SR40
E1851231C0CEDCEB,"Adenovirus infection, unspecified site",B340,SpecV2021SR40
4CA8A96D44B0485B,"Enterovirus infection, unspecified site",B341,SpecV2021SR40
44D2C83E88604858,"Coronavirus infection, unspecified site",B342,SpecV2021SR40
A5B5E17CEDFD1FAB,"Parvovirus infection, unspecified site",B343,SpecV2021SR40
D221248CA18F596C,"Papovavirus infection, unspecified site",B344,SpecV2021SR40
D5B3ED4F473BBFEA,Other viral infections of unspecified site,B348,SpecV2021SR40
31A017D8B7B7EA68,"Viral infection, unspecified",B349,SpecV2021SR40
B37C4E9872CF4E2E,Dermatophytosis,B35,SpecV2021SR40
7BA4A6844A320DFE,Tinea barbae and tinea capitis,B350,SpecV2021SR40
01B91B8514A5F6F0,Tinea unguium,B351,SpecV2021SR40
86AEC1E53E456144,Tinea manuum,B352,SpecV2021SR40
25E1C128FCFEE8AD,Tinea pedis,B353,SpecV2021SR40
16E36D1E3C442EEC,Tinea corporis,B354,SpecV2021SR40
C1A10F11D7051EA7,Tinea imbricata,B355,SpecV2021SR40
EB35346C06F8612A,Tinea cruris,B356,SpecV2021SR40
747E96FC9308FA89,Other dermatophytoses,B358,SpecV2021SR40
31B4F2F0F7CC43E9,"Dermatophytosis, unspecified",B359,SpecV2021SR40
2CE55BA7B362B031,Other superficial mycoses,B36,SpecV2021SR40
E1C4E9EEED59187A,Pityriasis versicolor,B360,SpecV2021SR40
78E1CE82BA477E09,Tinea nigra,B361,SpecV2021SR40
D828271E45457710,White piedra,B362,SpecV2021SR40
38311F27B61BBACF,Black piedra,B363,SpecV2021SR40
56283B00ED9D81CF,Other specified superficial mycoses,B368,SpecV2021SR40
EA7BD8A2510BACEA,"Superficial mycosis, unspecified",B369,SpecV2021SR40
