id,label,code,chapter_no,chapter_range,chapter_name,subchapter_code,subchapter_name,ncd_cd_injuries,ill_defined
997be6c1-53f3-4149-9973-94eaee9d1f49,Abdominal actinomycosis,A421,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
6037309e-3f76-4569-b6ca-dbebdf050951,Abdominal adhesion,K660,XI,K00-K93,Diseases of the digestive system,K65-K67,Diseases of peritoneum,Noncommunicable diseases,No
c25b49c0-ece1-4996-95f4-1b27ff715d29,Abdominal adhesions,K660,XI,K00-K93,Diseases of the digestive system,K65-K67,Diseases of peritoneum,Noncommunicable diseases,No
fbf5ada2-f858-4fdf-a174-e72569c3d04b,Abdominal aneurysm,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
b7956ad5-0e1f-4a26-b85c-12ed14745d99,Abdominal aneurysm repair,Y834,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
8382c88b-5871-4460-a444-da690449d9c1,Abdominal aneurysm resection,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
6153ea3c-600b-4d3b-81a8-9b16e5474439,Abdominal aneurysmectomy,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
d5f0f694-bad8-4591-9d7c-014c137a4cfb,Abdominal angina,K551,XI,K00-K93,Diseases of the digestive system,K55-K64,Other diseases of intestines,Noncommunicable diseases,No
976d265b-53dc-41f7-8838-9ce8a3cddec4,Abdominal angiomyosarcoma,C494,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
912887ac-19f9-45b3-b881-3d1c40cd1579,Abdominal angiosarcoma,C494,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
133ebfdd-7c8a-4f81-9984-cf16e96e220a,Abdominal anomaly,Q899,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q80-Q89,Other congenital malformations,Noncommunicable diseases,No
455de239-d319-4d40-8493-61d6528e5a9b,Abdominal aorta anastomosis,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
06fc4233-7c85-4de4-b15a-3bf6df5e76ac,Abdominal aorta aneurysm,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
4adc9ca7-e9ab-4900-a1d0-8424a49ebed7,Abdominal aorta aneurysm dissection,I710,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
75d5c53a-af91-463d-8180-3da53c1848c4,Abdominal aorta aneurysm graft,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
f97f4e7b-b5cb-4c3f-b212-7faa3f506f11,Abdominal aorta aneurysm leak,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
99f1235e-0f59-499a-a9d5-46aebccd2fd5,Abdominal aorta aneurysm ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
f4b07f0f-1f61-45a4-87b7-c9d8bde4cde1,Abdominal aorta aneurysm thrombosis,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
60263e88-7aec-4e22-bde4-cc9160930604,Abdominal aorta aneurysmectomy,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
e15f5ae7-861f-4a1b-b92d-9502db74b82f,Abdominal aorta artery ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
c3622072-e675-40e5-9d71-7a3291152bd9,Abdominal aorta atherosclerosis,I700,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
64076c9a-1f02-4e84-a912-84491b4fed77,Abdominal aorta blunt force trauma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
f86323ff-6a2a-496a-a701-420bd2b2400d,Abdominal aorta crushed,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
0986072e-ae9c-4cd6-9853-4229726c862b,Abdominal aorta crushing injury,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
6527c9f1-ede2-4913-be6e-de1c39c4d8e4,Abdominal aorta dissection,I710,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
8d23552e-7d06-45dd-addf-20de78db6228,Abdominal aorta graft,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
b0bee306-f6a0-4c15-b16d-5fb587f366fa,Abdominal aorta gunshot wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
1cecd5aa-ad58-43e2-bafe-bf7d3a5095f8,Abdominal aorta haematoma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
9fb1b3a2-a131-46e5-bd46-ede1bb419fab,Abdominal aorta incised wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
1812cf19-5652-47cb-8b24-13c4400f9bc6,Abdominal aorta infarction,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
c917ee0c-52a5-4ef0-851d-b21d9494598c,Abdominal aorta injury,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
cf300b86-70bf-4294-96d1-eaaf68555021,Abdominal aorta laceration,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
6d3611d8-43d2-4cca-9d7d-1d7d0f6b7776,Abdominal aorta obstruction,I350,IX,I00-I99,Diseases of the circulatory system,I30-I52,Other forms of heart disease,Noncommunicable diseases,No
60bd2f5e-0908-49a9-b1d5-2aaebd7ab299,Abdominal aorta occlusion,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
4aa81e96-d28a-40d5-ba65-df9f4b218a62,Abdominal aorta operation,Y839,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
954c1de0-89da-40d2-ad5c-b3ae81166c6f,Abdominal aorta penetrating wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
b7d7d66d-7bf0-47e7-8be1-45499a808d0d,Abdominal aorta pseudoaneurysm ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
0d5a55df-9dff-4401-bc4f-84ddbc424e62,Abdominal aorta stab wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
eafa64d6-04ea-48e9-abc5-ea4e10f4f980,Abdominal aorta thrombectomy,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
c05002d2-737e-474c-9bc6-f443c652fbd5,Abdominal aorta thrombosis,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
a83dc87a-fa20-40ba-9c97-30095e630303,Abdominal aorta transected,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
0892beb1-a94a-447c-b4bc-b9f8e1c8145a,Abdominal aorta trauma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
2c239603-55ab-4b4d-94c5-a7e85ce19a79,Abdominal aorta vascular occlusion,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
924f0bd8-8f5f-4036-a997-8a598ee696c2,Abdominal aortic anastomosis,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
69c1157d-bc50-4f04-8dec-44c592b6294a,Abdominal aortic aneursym,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
097e4c62-42e8-4d78-9223-6a22a35d9296,Abdominal aortic aneurysm,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
70b06142-2bed-4bf9-b73f-cdb2fa602e95,Abdominal aortic aneurysm dissection,I710,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
67d44300-5f94-4a88-9b6f-35020cdc8bb5,Abdominal aortic aneurysm graft,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
3cb25afd-47fd-4b04-9608-d85adb014219,Abdominal aortic aneurysm leak,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
7e970897-7899-4fa1-9e82-64d818dafc05,Abdominal aortic aneurysm repair,Y834,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
e248b3bf-34e8-457c-b791-deb0230f0bdc,Abdominal aortic aneurysm ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
9b350aef-fb1a-4998-bf62-e302cb480f63,Abdominal aortic aneurysm surgery,Y839,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
283f9829-c788-4090-b231-29256d6e4718,Abdominal aortic aneurysm thrombosis,I714,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
ea21f019-f828-429a-b755-dec91b2ca36a,Abdominal aortic aneurysmectomy,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
172651a4-d28b-4ddf-9761-55ce897f5ca1,Abdominal aortic artery ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
3418a643-7ffa-4b83-b86e-c3844fd2574f,Abdominal aortic atherosclerosis,I700,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
d2ece10b-abeb-4986-9924-e251119af725,Abdominal aortic blunt force trauma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
05ba6fb9-5210-431c-9d77-0cc8587615d3,Abdominal aortic bullet wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
6f9ece52-cc6f-4a8a-9670-8eb581c262a6,Abdominal aortic crushing injury,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
ad5dc1ca-0d7c-466a-aadd-5bd6dee13ae8,Abdominal aortic dissection,I710,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
7ad1873d-40ad-4ada-9be0-cd35b980f47d,Abdominal aortic embolism,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
716c90d2-ccf9-4093-99d6-31e9cfb4de40,Abdominal aortic graft,Y832,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
8565743a-33b9-45c9-97c8-c271d775da4f,Abdominal aortic gunshot wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
fdbc0f74-5221-41a4-9eee-9b0bad70c4c0,Abdominal aortic haematoma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
c0a03ef2-157c-4564-9e8b-b7e82d78d4d6,Abdominal aortic incised wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
02bb6e3a-5b58-472c-9165-dace1fd6fb5f,Abdominal aortic infarction,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
fd3ac5fc-66c4-4314-ac41-3b4d1abc77fc,Abdominal aortic injury,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
78233704-03d4-443d-b2f4-334ddcd8a32c,Abdominal aortic knife wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
4712e760-6072-4d1a-be11-7a0cfc69880e,Abdominal aortic laceration,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
8430453d-6d93-446b-b5bc-0c66042e67ba,Abdominal aortic obstruction,I350,IX,I00-I99,Diseases of the circulatory system,I30-I52,Other forms of heart disease,Noncommunicable diseases,No
1db3e1d1-1cfc-4fc2-a024-0e08a3d5fd64,Abdominal aortic occlusion,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
0761111a-6b31-4e68-b032-a7ebd40537e2,Abdominal aortic penetrating wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
15824b5d-9963-4c63-a2f2-0f883748c57c,Abdominal aortic pseudoaneurysm ruptured,I713,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
b3f5201d-087e-49ce-89ae-22fe43ed4c77,Abdominal aortic stab wound,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
55b55873-2c9a-4f31-8359-06e6faf965d9,Abdominal aortic thrombosis,I740,IX,I00-I99,Diseases of the circulatory system,I70-I79,"Diseases of arteries, arterioles and capillaries",Noncommunicable diseases,No
efb827fe-7cc7-48d1-9b05-21f97d6ab88a,Abdominal aortic transected,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
7a85c15c-95f9-4c35-9193-96f6e4001aa5,Abdominal aortic trauma,S350,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",,No
